age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
48,4.0,1,1.0,0,0.04469738661226024,1,1,1.0,17,11,0.025454545454545455,1,0.0,0,,0
56,9.0,1,0.0,0,0.04445577911705883,0,0,1.0,27,8,0.02809917355371901,23,0.0,0,,0
37,1.0,1,2.0,0,0.06726084213634716,1,0,,6,6,0.030082644628099172,2,0.0,0,,0
47,2.0,1,1.0,0,0.11568972228560691,1,0,,15,5,0.10512396694214876,1,0.0,0,,0
54,8.0,1,,0,0.04446920175568113,0,0,1.0,14,4,0.02975206611570248,5,0.16743119266055045,3,1.0,0
51,9.0,1,1.0,0,0.06700581200252345,0,0,1.0,12,8,0.1365289256198347,1,0.4197247706422018,9,1.0,1
47,6.0,1,1.0,0,0.0938108213312573,0,0,1.0,18,10,0.18611570247933884,1,0.11009174311926606,3,2.0,1
25,1.0,1,2.0,0,0.041220923209084444,1,1,1.0,18,5,0.19702479338842976,4,0.38188073394495414,4,1.0,1
39,0.0,0,1.0,0,0.050791264546784606,0,0,,15,10,0.00033057851239669424,1,0.0,0,,0
40,1.0,1,2.0,0,0.16395753077139905,1,0,1.0,14,8,0.15206611570247933,5,0.0,0,,0
38,1.0,0,2.0,0,0.06734137796808097,0,0,1.0,1,9,0.07206611570247934,1,0.0,0,,0
34,1.0,1,2.0,0,0.08540824955369726,1,0,1.0,13,5,0.1537190082644628,1,0.0,0,,1
53,8.0,1,0.0,0,0.0791130320398384,0,0,1.0,15,4,0.03140495867768595,1,0.0,0,,0
32,0.0,1,1.0,0,0.04664366921249379,1,0,,14,5,0.0968595041322314,2,0.0,0,,0
35,2.0,1,1.0,0,0.04773090294090012,1,0,1.0,20,4,0.012231404958677685,3,0.0,0,,0
24,7.0,0,1.0,0,0.06926081529106992,0,0,1.0,9,12,0.12760330578512397,1,0.0,0,,0
58,2.0,1,0.0,0,0.04446920175568113,1,0,,29,5,0.17553719008264462,2,0.0,0,,0
49,1.0,1,0.0,0,0.08971691655145568,0,0,1.0,11,11,0.08760330578512397,2,0.0,0,,1
45,0.0,0,1.0,0,0.06805277781506289,1,0,1.0,20,4,0.3325619834710744,3,0.375,1,1.0,0
55,1.0,1,2.0,0,0.0467644729600945,1,0,1.0,8,8,0.0228099173553719,6,0.0,0,,0
42,5.0,1,2.0,0,0.04657655601938229,1,1,,7,5,0.21355371900826448,1,0.0,0,,0
28,6.0,1,1.0,0,0.05700594622890968,1,0,,4,7,0.016198347107438015,2,0.0,0,,0
48,2.0,1,1.0,0,0.04421417162185742,0,1,,4,7,0.08793388429752066,1,0.0,0,,0
51,1.0,0,2.0,1,0.04373095663145461,1,0,1.0,18,8,0.03801652892561983,6,0.0,0,,0
38,8.0,1,0.0,0,0.04475107716674944,0,0,1.0,26,8,0.20826446280991737,2,0.0,0,,0
27,2.0,0,1.0,0,0.044657118696393334,0,0,,14,5,0.022479338842975205,2,0.0,0,,0
50,4.0,0,1.0,0,0.04777117085676702,1,0,1.0,17,11,0.08793388429752066,1,0.14220183486238533,2,0.0,0
44,2.0,1,0.0,0,0.05637508221366156,1,0,1.0,12,5,0.053223140495867766,2,0.41743119266055045,1,0.0,0
40,1.0,1,2.0,0,0.04515375632541845,0,0,1.0,19,8,0.05289256198347107,2,0.0,0,,0
29,0.0,0,1.0,0,0.04061690447108093,1,0,1.0,18,5,0.06347107438016529,1,0.0,0,,0
34,0.0,1,1.0,0,0.04446920175568113,1,0,1.0,14,7,0.02446280991735537,4,0.0,0,,0
44,3.0,0,2.0,0,0.08116669574905035,1,0,1.0,12,5,0.2952066115702479,4,0.0,0,,1
50,5.0,1,2.0,0,0.04516717896404075,0,0,1.0,31,7,0.0059504132231404955,8,0.0,0,,0
34,1.0,1,2.0,0,0.0792875263419283,1,0,1.0,21,11,0.05190082644628099,3,0.0,0,,0
54,9.0,1,0.0,0,0.04476449980537174,0,0,,20,6,0.00628099173553719,4,0.0,0,,0
34,4.0,1,2.0,0,0.06609307257620703,1,0,1.0,11,5,0.1606611570247934,2,0.0,0,,0
34,6.0,0,2.0,0,0.04471080925088254,1,1,1.0,30,4,0.11735537190082644,1,0.0,0,,1
52,2.0,1,0.0,0,0.06233473376196293,1,0,1.0,29,7,0.06909090909090909,2,0.0,0,,0
60,,1,,0,0.14295110132749897,0,0,1.0,4,8,0.039008264462809916,1,0.0,0,,0
39,1.0,0,1.0,0,0.055677105005301944,1,0,,29,5,0.19272727272727272,4,0.0,0,,0
58,9.0,1,0.0,0,0.11281727762043463,0,0,,11,6,0.06446280991735537,6,0.0,0,,0
41,4.0,1,1.0,0,0.04516717896404075,0,0,1.0,20,8,0.08495867768595042,2,0.0,0,,0
48,4.0,1,1.0,0,0.1874874162762916,0,0,0.0,31,7,0.00033057851239669424,3,0.0,0,,0
58,1.0,1,2.0,0,0.06904605307311311,0,0,1.0,17,11,0.5047933884297521,1,0.0,0,,0
40,3.0,1,0.0,0,0.04570408450893276,1,0,,13,5,0.02909090909090909,1,0.0,0,,0
48,1.0,1,2.0,0,0.05233486798834915,1,1,1.0,6,5,0.05785123966942149,2,0.0,0,,0
52,2.0,1,0.0,0,0.06806620045368518,1,0,,15,5,0.012231404958677685,1,0.0,0,,0
50,3.0,1,1.0,0,0.0721332599562422,1,1,1.0,29,1,0.06380165289256198,2,0.2809633027522936,3,0.0,0
25,4.0,0,1.0,0,0.05734151219446719,0,0,1.0,9,7,0.04628099173553719,5,0.0,0,,0
54,9.0,1,0.0,0,0.04726111058911961,0,0,,12,5,0.08297520661157025,1,0.0,0,,0
34,0.0,1,1.0,0,0.040241070589656515,1,0,,8,5,0.0171900826446281,2,0.0,0,,0
48,1.0,1,2.0,1,0.04429470745359123,1,0,1.0,15,5,0.005289256198347108,6,0.3348623853211009,2,1.0,0
37,6.0,1,2.0,0,0.05522073529214373,0,0,1.0,11,8,0.10809917355371901,7,0.0,0,,0
66,9.0,1,2.0,0,0.07061650179192226,0,0,1.0,28,1,0.07008264462809917,1,0.10550458715596331,4,2.0,1
32,1.0,0,2.0,0,0.05454960336102871,1,0,,8,5,0.019834710743801654,1,0.0,0,,0
45,2.0,1,1.0,0,0.05499255043556462,1,1,,3,6,0.009917355371900827,1,0.0,0,,0
43,2.0,0,1.0,0,0.04479134508261634,0,0,1.0,12,5,0.02115702479338843,1,0.41743119266055045,1,0.0,0
41,1.0,1,2.0,0,0.04543563173648676,1,0,,7,5,0.2512396694214876,3,0.0,0,,0
40,4.0,1,2.0,0,0.06958295861800513,1,0,1.0,17,11,0.019834710743801654,1,0.0,0,,0
44,0.0,0,1.0,0,0.06296559777721104,1,0,,8,5,0.08363636363636363,2,0.0,0,,0
43,2.0,1,0.0,0,0.046992657816673604,1,0,1.0,12,5,0.01785123966942149,3,0.39908256880733944,5,0.0,0
30,,0,2.0,0,0.13622635937772648,0,0,1.0,27,2,0.00859504132231405,3,0.0,0,,0
32,0.0,1,1.0,0,0.04528798271164145,1,0,1.0,8,7,0.17355371900826447,5,0.0,0,,0
57,6.0,1,1.0,0,0.031489510207916675,1,0,0.0,15,5,0.001322314049586777,7,0.0,0,,0
31,2.0,0,2.0,0,0.0506704607991839,1,1,,19,5,0.04727272727272727,1,0.0,0,,0
49,,1,1.0,0,0.04446920175568113,0,0,1.0,28,8,0.05586776859504132,2,0.0,0,,0
31,6.0,0,1.0,0,0.11865612542113528,1,0,,21,5,0.04231404958677686,1,0.0,0,,0
41,6.0,1,2.0,0,0.06174413766258171,0,0,,16,6,0.09322314049586777,1,0.0,0,,0
44,1.0,1,2.0,0,0.2774996308774379,0,0,,18,6,0.15603305785123966,1,0.0,0,,0
54,5.0,1,,0,0.07072388290090066,0,0,1.0,19,11,0.07173553719008265,5,0.0,0,,0
37,2.0,1,1.0,0,0.04446920175568113,1,0,1.0,21,4,0.04694214876033058,4,0.0,0,,1
34,1.0,1,1.0,0,0.04052294600072482,1,0,,27,5,0.17454545454545456,2,0.0,0,,0
43,4.0,1,1.0,0,0.04816042737681373,0,0,1.0,25,8,0.021487603305785124,6,0.0,0,,0
44,1.0,1,2.0,0,0.054187192118226604,1,0,1.0,17,11,0.05057851239669422,2,0.19839449541284404,1,0.0,0
44,0.0,1,1.0,0,0.04483161299848324,0,0,1.0,25,5,0.1590082644628099,1,0.0,0,,0
53,6.0,1,1.0,0,0.04481819035986094,1,0,1.0,7,5,0.0171900826446281,1,0.41284403669724773,1,0.0,0
36,4.0,1,1.0,0,0.047032925732540504,0,0,1.0,31,8,0.021487603305785124,1,0.0,0,,0
58,4.0,1,1.0,0,0.04281821720513818,0,0,1.0,5,8,0.04198347107438016,2,0.0,0,,0
26,7.0,0,1.0,0,0.04249607387820298,0,0,,4,6,0.030082644628099172,2,0.0,0,,0
34,4.0,0,1.0,0,0.0468718540690729,0,0,1.0,19,8,0.09586776859504133,3,0.0,0,,0
55,2.0,1,0.0,0,0.059046187299499335,1,0,1.0,6,5,0.04694214876033058,1,0.3130733944954128,2,0.0,0
55,2.0,1,1.0,0,0.050791264546784606,1,0,,30,5,0.01785123966942149,2,0.0,0,,0
34,5.0,1,2.0,0,0.04587857881102267,1,0,,28,5,0.08099173553719008,2,0.0,0,,0
41,5.0,1,1.0,0,0.06578435188789412,1,1,,20,6,0.0019834710743801653,8,0.0,0,,0
38,8.0,1,1.0,0,0.04540878645924216,0,0,1.0,27,10,0.08297520661157025,3,0.17087155963302753,1,2.0,1
28,2.0,0,1.0,0,0.08071032603589214,0,0,1.0,3,2,0.11008264462809918,4,0.0,0,,0
41,4.0,1,1.0,0,0.06597226882860632,1,0,1.0,2,6,0.0456198347107438,1,0.0,0,,0
30,6.0,1,2.0,0,0.04446920175568113,1,0,1.0,24,7,0.06776859504132231,2,0.0,0,,0
39,4.0,1,,0,0.055730795559791144,0,0,,30,5,0.27140495867768594,2,0.0,0,,0
41,6.0,1,1.0,0,0.3332572717144736,1,0,,5,6,0.02743801652892562,1,0.0,0,,0
36,4.0,1,1.0,0,0.12368961490449792,1,0,,23,5,0.07107438016528926,4,0.0,0,,0
37,1.0,1,2.0,0,0.051811385082079435,1,1,,21,5,0.045950413223140495,1,0.0,0,,0
59,3.0,1,2.0,0,0.09547522852042255,0,1,1.0,9,7,0.02181818181818182,1,0.0,0,,0
26,4.0,0,1.0,0,0.047972510436101526,1,0,,27,5,0.12132231404958678,2,0.0,0,,0
43,4.0,1,1.0,0,0.04446920175568113,1,1,1.0,4,2,0.1768595041322314,8,0.23509174311926606,5,0.0,0
42,1.0,1,1.0,1,0.04401283204252292,0,0,1.0,5,2,0.056859504132231405,1,0.0,0,,0
46,2.0,1,,0,0.169675574824499,1,0,1.0,5,5,0.23834710743801654,3,0.0,0,,1
31,6.0,1,1.0,0,0.044536314948792635,1,1,1.0,16,7,0.03206611570247934,7,0.0,0,,0
43,0.0,1,1.0,0,0.09183769345377914,0,0,1.0,5,2,0.05454545454545454,2,0.0,0,,0
48,2.0,0,2.0,0,0.075743949745641,1,0,,4,6,0.0036363636363636364,1,0.0,0,,0
41,2.0,1,1.0,0,0.062375001677829826,1,0,1.0,20,4,0.07603305785123966,5,0.0,0,,0
32,3.0,1,2.0,0,0.09280412343458477,0,0,1.0,22,8,0.055206611570247935,15,0.0,0,,0
45,4.0,1,2.0,0,0.04802620099059073,0,0,1.0,28,8,0.003305785123966942,3,0.0,0,,0
52,6.0,0,,0,0.07436141796754406,0,0,1.0,24,2,0.07867768595041322,2,0.0,0,,1
37,3.0,1,1.0,0,0.05100602676474141,0,1,1.0,27,8,0.049917355371900826,15,0.0,0,,0
38,2.0,1,1.0,0,0.04446920175568113,1,0,1.0,11,5,0.19041322314049586,1,0.19954128440366972,1,0.0,0
36,0.0,0,1.0,0,0.0468047408759614,1,0,,7,5,0.07239669421487603,2,0.0,0,,0
58,9.0,1,1.0,0,0.2379162695802741,0,0,1.0,18,11,0.0968595041322314,1,0.0,0,,0
37,1.0,1,2.0,0,0.08860283754580475,0,0,1.0,8,8,0.03966942148760331,2,0.0,0,,0
30,4.0,0,1.0,0,0.04523429215715225,0,0,1.0,2,2,0.15239669421487603,2,0.0,0,,0
47,4.0,1,1.0,0,0.07461644810136776,1,0,1.0,10,7,0.10776859504132232,1,0.0,0,,0
40,4.0,1,1.0,0,0.10407913987731708,1,0,1.0,20,11,0.04925619834710744,2,0.21100917431192662,2,0.0,0
42,1.0,1,2.0,0,0.04446920175568113,0,0,,19,5,0.04198347107438016,2,0.0,0,,0
71,,1,2.0,0,0.04920739318935316,0,0,1.0,27,1,0.06743801652892562,1,0.10779816513761468,2,0.0,0
54,2.0,1,1.0,0,0.0504825438584717,1,1,1.0,5,8,0.031074380165289257,1,0.0,0,,0
53,5.0,1,0.0,0,0.04483161299848324,1,0,0.0,10,9,0.07471074380165289,3,0.0,0,,1
33,2.0,1,1.0,0,0.050831532462651506,0,0,1.0,22,7,0.13090909090909092,2,0.0,0,,0
30,4.0,0,2.0,0,0.060375028523107076,1,0,1.0,30,4,0.09256198347107437,1,0.38990825688073394,1,0.0,0
39,0.0,1,1.0,0,0.04825438584716984,1,0,1.0,17,7,0.07900826446280992,1,0.0,0,,0
32,2.0,1,1.0,0,0.044496047032925735,1,0,1.0,15,5,0.003966942148760331,9,0.3555045871559633,1,0.0,0
34,4.0,0,1.0,0,0.04527456007301915,0,0,1.0,7,8,0.08925619834710743,2,0.0,0,,0
39,3.0,0,2.0,0,0.0977839223634582,0,0,1.0,30,7,0.039008264462809916,3,0.0,0,,0
75,9.0,1,1.0,0,0.39952483859277055,0,0,0.0,15,7,0.07107438016528926,2,0.0,0,,0
33,6.0,1,1.0,0,0.05544892014872284,1,1,1.0,16,4,0.09818181818181818,3,0.0,0,,0
40,0.0,1,1.0,0,0.17029301620112483,1,0,1.0,21,11,0.0009917355371900827,8,0.21330275229357798,1,0.0,0
37,4.0,1,,0,0.04510006577092925,0,0,,19,6,0.12231404958677686,3,0.0,0,,0
69,9.0,1,0.0,0,0.04821411793130294,0,0,0.0,12,8,0.007272727272727273,1,0.0,0,,0
52,0.0,1,0.0,0,0.04473765452812714,1,0,0.0,28,1,0.05553719008264463,1,0.0,0,,0
31,6.0,1,1.0,0,0.04930135165970927,0,0,1.0,15,5,0.1084297520661157,1,0.34174311926605505,2,1.0,0
28,4.0,0,1.0,0,0.0650326841250453,0,0,1.0,22,5,0.08231404958677686,1,0.12385321100917432,5,0.0,0
29,1.0,0,2.0,0,0.06692527617078965,0,0,1.0,16,8,0.06479338842975206,2,0.1834862385321101,3,1.0,0
46,0.0,1,1.0,0,0.07695198722164803,0,0,1.0,19,11,0.13256198347107437,2,0.0,0,,0
28,2.0,1,1.0,0,0.04581146561791117,1,1,,27,5,0.04231404958677686,2,0.0,0,,0
41,6.0,1,1.0,0,0.04446920175568113,0,0,,20,6,0.02809917355371901,1,0.0,0,,0
42,4.0,1,1.0,0,0.06504610676366761,0,1,1.0,5,8,0.027107438016528925,1,0.0,0,,0
34,6.0,0,1.0,0,0.048442302787882044,0,0,1.0,7,7,0.04727272727272727,4,0.0,0,,0
28,2.0,1,1.0,0,0.08189151823465457,1,0,,6,6,0.1206611570247934,2,0.0,0,,1
43,1.0,0,1.0,0,0.045932269365511876,1,0,,27,5,0.019834710743801654,3,0.0,0,,0
32,4.0,1,1.0,0,0.05097918148749681,0,0,1.0,26,8,0.031074380165289257,14,0.0,0,,0
33,4.0,0,2.0,0,0.04614703158346868,0,0,0.0,29,8,0.020495867768595043,2,0.0,0,,0
70,9.0,1,1.0,0,0.052737547147018164,0,0,1.0,27,4,0.047933884297520664,2,0.2098623853211009,1,0.0,0
36,0.0,1,1.0,0,0.08559616649440947,1,0,0.0,26,8,0.07801652892561983,3,0.12385321100917432,4,0.0,0
53,4.0,1,1.0,0,0.04723426531187501,0,0,1.0,26,8,0.02743801652892562,6,0.0,0,,0
30,2.0,0,1.0,0,0.1370854082495537,0,0,1.0,21,11,0.2684297520661157,1,0.0,0,,0
45,0.0,1,1.0,0,0.04206654944228937,0,0,,3,7,0.049917355371900826,2,0.0,0,,0
31,0.0,0,1.0,0,0.05092549093300761,1,0,1.0,20,11,0.03371900826446281,2,0.21100917431192662,2,0.0,0
28,6.0,1,1.0,0,0.044630273419148735,1,0,1.0,30,1,0.0228099173553719,3,0.2947247706422018,3,1.0,0
45,2.0,1,0.0,0,0.04446920175568113,0,0,,23,5,0.1884297520661157,5,0.0,0,,0
51,1.0,1,2.0,0,0.046831586153206,1,1,,1,6,0.001322314049586777,1,0.7889908256880734,2,0.0,0
53,1.0,1,0.0,0,0.09931410316640045,0,0,,20,6,0.003305785123966942,3,0.0,0,,0
40,4.0,1,1.0,0,0.047918819881612326,1,0,,16,5,0.2403305785123967,4,0.0,0,,0
53,2.0,1,0.0,0,0.04518060160266305,1,0,1.0,7,4,0.06743801652892562,1,0.16169724770642202,1,0.0,0
31,2.0,1,1.0,0,0.044549737587414935,1,0,1.0,29,1,0.27008264462809917,1,0.0,0,,0
30,1.0,1,2.0,0,0.05201272466141394,0,0,1.0,21,8,0.04396694214876033,4,0.0,0,,0
53,5.0,1,1.0,0,0.04288533039824969,1,0,,9,5,0.03206611570247934,3,0.0,0,,0
40,2.0,1,0.0,0,0.08211970309123368,1,0,1.0,14,5,0.05586776859504132,6,0.4059633027522936,23,0.0,0
26,1.0,0,1.0,0,0.05205299257728084,1,0,,6,6,0.19107438016528924,11,0.0,0,,0
47,2.0,1,1.0,0,0.04446920175568113,1,0,1.0,21,7,0.2221487603305785,1,0.0,0,,0
51,1.0,1,2.0,0,0.06610649521482934,0,0,1.0,16,3,0.1256198347107438,1,0.2098623853211009,5,0.0,0
45,0.0,1,0.0,0,0.0468852767076952,1,1,,27,5,0.019173553719008266,2,0.0,0,,0
35,1.0,1,2.0,0,0.04446920175568113,1,0,1.0,21,7,0.09619834710743802,3,0.0,0,,0
36,1.0,0,2.0,0,0.056227433188816255,1,0,,23,5,0.07834710743801652,2,0.0,0,,0
57,6.0,1,1.0,0,0.07315338049153702,0,0,0.0,8,7,0.04231404958677686,7,0.0,0,,0
42,2.0,1,0.0,0,0.047959087797479226,1,0,0.0,31,7,0.05652892561983471,2,0.0,0,,0
32,2.0,1,1.0,1,0.04375780190869921,1,0,1.0,16,4,0.21289256198347106,1,0.3130733944954128,1,1.0,1
30,1.0,1,2.0,0,0.057140172615132684,0,0,1.0,29,10,0.08165289256198346,2,0.0,0,,1
36,4.0,1,1.0,0,0.07660299861746822,0,0,1.0,14,8,0.05950413223140496,2,0.0,0,,0
43,4.0,1,1.0,0,0.048455725426504344,1,0,1.0,14,10,0.03801652892561983,3,0.0,0,,0
69,9.0,0,2.0,0,0.07324733896189313,0,0,1.0,29,7,0.1365289256198347,1,0.2121559633027523,4,2.0,1
31,4.0,0,2.0,0,0.05747573858069019,0,0,1.0,15,6,0.030082644628099172,1,0.0,0,,0
35,4.0,1,1.0,0,0.04446920175568113,0,0,1.0,14,7,0.04,2,0.0,0,,0
26,5.0,1,2.0,0,0.044965839384706247,1,1,1.0,6,5,0.06710743801652892,1,0.41743119266055045,2,0.0,0
46,4.0,1,1.0,0,0.04997248359082428,0,1,1.0,21,11,0.05223140495867769,5,0.0,0,,0
30,4.0,1,1.0,0,0.06072401712728688,1,0,1.0,18,5,0.056859504132231405,1,0.0,0,,0
33,1.0,0,2.0,0,0.04542220909786446,0,0,1.0,22,8,0.03404958677685951,6,0.0,0,,0
34,1.0,1,2.0,0,0.050321472195004095,1,0,1.0,17,4,0.007933884297520661,1,0.3967889908256881,1,0.0,0
48,2.0,1,0.0,0,0.05197245674554704,1,0,,15,5,0.4056198347107438,2,0.0,0,,0
31,1.0,1,2.0,0,0.06017368894377257,0,0,1.0,20,8,0.06479338842975206,4,0.0,0,,0
46,1.0,1,2.0,0,0.04480476772123864,0,0,,26,5,0.03272727272727273,2,0.0,0,,0
40,0.0,1,1.0,0,0.06225419793022913,0,0,,11,6,0.048264462809917356,2,0.0,0,,0
39,5.0,1,1.0,0,0.04446920175568113,0,0,1.0,21,11,0.0343801652892562,7,0.0,0,,0
33,4.0,0,1.0,0,0.053153648944309476,1,1,1.0,4,2,0.03966942148760331,1,0.31422018348623854,1,1.0,0
50,2.0,1,0.0,0,0.07322049368464853,1,0,1.0,29,1,0.10082644628099173,2,0.2580275229357798,1,1.0,0
84,9.0,1,0.0,0,0.05304626783533107,0,0,0.0,18,5,0.11537190082644629,3,0.0,0,,1
40,2.0,1,0.0,0,0.0468450087918283,1,1,0.0,21,7,0.24396694214876033,4,0.0,0,,0
55,1.0,1,2.0,0,0.04763694447054402,0,0,1.0,4,8,0.06479338842975206,1,0.0,0,,0
40,0.0,1,1.0,0,0.07076415081676755,1,0,,30,5,0.0571900826446281,1,0.0,0,,0
46,6.0,1,0.0,0,0.04575777506342197,0,0,0.0,4,2,0.04859504132231405,2,0.0,0,,0
43,3.0,0,2.0,0,0.04446920175568113,0,0,,19,6,0.04727272727272727,1,0.0,0,,0
34,2.0,1,1.0,0,0.04782486141125623,1,0,,29,5,0.062479338842975206,6,0.0,0,,0
35,4.0,0,1.0,0,0.04616045422209098,0,0,1.0,22,8,0.03570247933884298,2,0.0,0,,0
57,9.0,1,,0,0.06622729896243003,1,0,,19,6,0.0343801652892562,1,0.0,0,,0
25,7.0,0,1.0,0,0.044576582864659535,0,0,1.0,22,4,0.03404958677685951,2,0.0,0,,1
32,3.0,1,2.0,0,0.047006080455295904,1,0,,6,6,0.03371900826446281,2,0.0,0,,0
52,9.0,0,1.0,0,0.04871075556032805,0,0,1.0,12,5,0.15173553719008265,3,0.0,0,,0
31,3.0,0,2.0,1,0.040684017664192426,1,0,1.0,20,11,0.04198347107438016,3,0.0,0,,0
34,1.0,1,2.0,0,0.040335029060012614,1,0,1.0,30,4,0.04495867768595041,2,0.0,0,,0
42,4.0,1,1.0,0,0.04779801613401163,0,0,1.0,19,8,0.05256198347107438,4,0.0,0,,0
47,2.0,1,0.0,0,0.04616045422209098,1,0,,3,6,0.8105785123966942,2,0.0,0,,1
50,3.0,1,2.0,0,0.044643696057771035,1,0,1.0,20,4,0.023801652892561982,1,0.0,0,,1
30,4.0,1,1.0,0,0.039194104777117086,1,1,1.0,16,7,0.1424793388429752,1,0.0,0,,1
33,0.0,0,1.0,0,0.04927450638246467,1,0,1.0,7,5,0.09851239669421488,1,0.40940366972477066,3,0.0,0
56,4.0,0,2.0,0,0.05677776137233057,0,0,,9,6,0.09983471074380165,1,0.0,0,,0
34,6.0,1,1.0,0,0.061489107528758004,1,0,1.0,15,5,0.08429752066115702,3,0.0,0,,0
33,4.0,1,1.0,0,0.04228131166024617,1,1,1.0,8,8,0.16462809917355373,2,0.0,0,,0
32,1.0,0,2.0,0,0.050818109824029206,1,0,1.0,11,5,0.022479338842975205,2,0.4151376146788991,1,1.0,0
34,1.0,1,2.0,0,0.10931396894001423,1,0,1.0,4,2,0.08628099173553719,1,0.0,0,,0
37,4.0,1,1.0,0,0.05873746661118643,1,0,1.0,31,7,0.13520661157024794,2,0.0,0,,0
30,1.0,1,1.0,0,0.04446920175568113,1,0,1.0,12,5,0.24859504132231405,3,0.0,0,,0
29,2.0,1,1.0,0,0.05016040053153649,1,1,,14,5,0.07834710743801652,2,0.0,0,,0
56,0.0,1,0.0,0,0.05523415793076603,0,0,0.0,3,2,0.08396694214876033,2,0.0,0,,0
31,1.0,1,2.0,0,0.05024093636327029,1,0,1.0,25,7,0.04396694214876033,16,0.0,0,,0
59,,1,,0,0.09735439792754459,0,0,,5,6,0.014545454545454545,2,0.0,0,,0
36,8.0,1,1.0,0,0.0831264009879062,0,0,,12,6,0.09223140495867768,1,0.0,0,,0
51,2.0,1,1.0,0,0.05881800244292023,1,0,,30,5,0.0803305785123967,2,0.0,0,,0
54,3.0,1,0.0,0,0.10328720419860137,1,0,0.0,18,5,0.062479338842975206,4,0.0,0,,0
37,1.0,1,2.0,0,0.04446920175568113,0,0,1.0,11,3,0.04132231404958678,4,0.12385321100917432,2,0.0,0
32,4.0,1,2.0,0,0.0973409752889223,0,0,1.0,8,8,0.06776859504132231,2,0.0,0,,0
42,3.0,1,2.0,0,0.05457644863827331,0,0,,17,6,0.008925619834710744,1,0.0,0,,0
29,2.0,1,1.0,0,0.04927450638246467,0,0,1.0,21,7,0.027768595041322314,5,0.0,0,,0
52,2.0,1,0.0,0,0.05978443242372586,1,0,1.0,12,5,0.0059504132231404955,5,0.0,0,,0
40,4.0,1,1.0,0,0.0613683037811573,0,0,,20,5,0.07603305785123966,5,0.0,0,,0
30,0.0,1,1.0,0,0.047516140722943315,0,1,,3,6,0.00628099173553719,1,0.0,0,,0
55,5.0,1,1.0,0,0.05169058133447873,1,0,1.0,7,8,0.11537190082644629,2,0.0,0,,1
49,1.0,1,2.0,0,0.04570408450893276,1,0,,6,5,0.07173553719008265,2,0.0,0,,0
33,4.0,1,2.0,0,0.152159031422397,0,0,1.0,25,2,0.06347107438016529,1,0.10091743119266056,4,0.0,0
32,0.0,0,1.0,0,0.07773050026174146,0,1,1.0,20,11,0.12925619834710744,1,0.0,0,,0
21,7.0,0,1.0,0,0.13633374048670488,0,0,1.0,14,8,0.04033057851239669,3,0.14678899082568808,7,1.0,0
42,4.0,1,1.0,0,0.050375162749493295,1,0,1.0,3,2,0.0029752066115702478,5,0.0,0,,0
56,3.0,1,1.0,0,0.055207312653521426,0,1,1.0,9,7,0.05487603305785124,1,0.0,0,,0
39,,0,1.0,0,0.05673749345646367,0,0,,5,6,0.005289256198347108,1,0.0,0,,0
30,5.0,0,1.0,0,0.05303284519670877,0,0,1.0,14,7,0.11702479338842975,6,0.0,0,,0
55,9.0,1,1.0,0,0.04660340129662689,0,0,1.0,28,8,0.0512396694214876,1,0.0,0,,0
43,2.0,1,0.0,0,0.05095233621025221,1,0,1.0,12,5,0.07305785123966942,3,0.0,0,,0
53,0.0,1,1.0,0,0.04573092978617737,0,0,1.0,10,8,0.16165289256198348,1,0.20871559633027523,14,2.0,1
57,9.0,1,1.0,0,0.05848243647736272,0,0,0.0,11,1,0.19206611570247933,1,0.2213302752293578,2,2.0,1
39,3.0,0,,0,0.04446920175568113,0,0,,20,6,0.0029752066115702478,11,0.0,0,,0
56,4.0,1,2.0,0,0.049851679843223584,1,0,0.0,20,11,0.007272727272727273,1,0.0,0,,0
29,0.0,0,,0,0.04491214883021705,0,0,,1,7,0.05190082644628099,1,0.0,0,,0
38,2.0,1,0.0,0,0.05126105689856512,1,1,,12,6,0.039008264462809916,1,0.0,0,,0
59,1.0,1,2.0,0,0.06971718500422813,0,0,1.0,19,11,0.14942148760330579,2,0.0,0,,0
42,4.0,0,,0,0.04908658944175246,1,0,,3,6,0.007272727272727273,7,0.0,0,,0
46,2.0,1,0.0,0,0.04446920175568113,1,0,,12,5,0.015537190082644628,9,0.0,0,,0
31,6.0,1,1.0,0,0.044509469671548035,1,0,1.0,28,7,0.01090909090909091,12,0.0,0,,0
35,0.0,1,1.0,0,0.047435604891209515,1,0,1.0,14,5,0.048264462809917356,1,0.4139908256880734,1,0.0,0
50,3.0,1,1.0,0,0.04495241674608395,0,0,1.0,13,8,0.03305785123966942,10,0.0,0,,0
42,2.0,1,0.0,0,0.05747573858069019,1,0,1.0,13,5,0.23702479338842974,1,0.0,0,,0
36,0.0,0,1.0,0,0.054670407108629415,0,0,,20,6,0.001652892561983471,13,0.0,0,,0
25,6.0,0,2.0,0,0.047422182252587215,0,0,1.0,26,5,0.02115702479338843,1,0.0,0,,0
42,1.0,0,2.0,0,0.19086992120911128,0,0,1.0,4,5,0.023140495867768594,3,0.0,0,,0
27,7.0,0,2.0,0,0.04248265123958068,1,0,1.0,11,9,0.04694214876033058,3,0.2580275229357798,1,1.0,0
